index,종류별,상황별,재료별,방법별,제목,url,조회수,셰프,인분,조리시간,난이도,재료,인트로,조리순서,해시태그,재료양
91,스프,,,,달달하고 고소한 고구마 스프 (With 크루통),https://www.10000recipe.com/recipe/6860668,"106,408",말랑이뽀,2인분,30분 이내,아무나,"['고구마(중)', '우유', '양파', '슬라이스 치즈', '소금', '버터', '물', '자투리 식빵', '버터']",요즘 고구마 제철이다 보니 여러가지 고구마 요리를 자주 해 먹는데요 그중에서 고구마 스프는 ​요즘처럼 쌀쌀한 날씨에 더욱 잘 어울리고 ​든든한 한 끼 식사 대용으로 딱이며 영양만점의 간식으로도 제격이랍니다.,"['고구마는 깨끗이 씻은 뒤 껍질을 벗기고 잘게 잘라 준 뒤 끓는 물에 10분간 삶아주세요.\n고구마 2개, 물\n냄비\n센불', '고구마를 삶는 동안 달군 후라이팬에 버터를 조금 넣은 뒤\n버터 조금\n후라이팬\n중불', '채 썬 양파를 넣고 갈색빛이 날 때까지 타지 않게 잘 볶아주세요.\n채썬 양파\n후라이팬\n,\n조리개\n중불', '삶은 고구마는 체에 밭쳐 물기를 제거한 뒤 한 김 식혀주고\n삶은 고구마, 볶은 양파\n믹서', '볶은 양파도 한 김 식혀준 후에 믹서기에 넣고 갈아주세요.\n삶은 고구마, 볶은 양파\n믹서', '이때 고구마와 양파가 잘 안 갈아지면\n준비해 놓은 우유를 같이 넣고 갈아주세요.\n저는 3 큰 술 넣었어요.\n우유 조금\n믹서', '잘 갈아진 고구마와 양파는 냄비에 담아서\n갈린 고구마와 양파\n냄비', '남은 우유를 다 붓어 준 뒤 고르게 섞어 준 후 약불에서 끓여주세요.\n우유\n약불', '끓기 시작하면 슬라이스 치즈 두장을 넣고 치즈가 녹을 때까지 고르게 저어주면서 바글바글 끓여주세요. 간을 보고 부족하다 싶으면 소금간 해주세요.\n슬라이스 치즈 2장, 소금약간\n약불', '그릇에 고구마 스프를 담고 자투리 식빵으로 만든 크루통을 얹어주면 고구마 스프 완성이에요.\n식빵 크루통은 달군 후라이팬에 버터를 두른 뒤\n약불 상태에서 식빵을 노릇노릇하게 볶아주면 됩니다.']","['고구마스프', '고구마요리', '스프요리', '고구마스프레시피', '간단한요리']","['2개', '200ml', '1/3개', '2장', '약간', '약간', '적당량', '적당량', '약간']"
92,스프,,,,캔옥수수를 활용한 고소한 '콘스프' 초간단 레시피,https://www.10000recipe.com/recipe/6906272,"73,811",뽀유TV,2인분,15분 이내,아무나,"['캔옥수수', '우유', '양파', '버터', '슬라이스치즈', '소금', '후추', '식빵', '파슬리가루']",평소 따뜻한 콘스프를 좋아하는데요! 캔옥수수를 활용해 고소한 콘스프 간단하게 만들어 보세요,"['양파는 얇게 채 썰어 달궈진 팬에 버터와 함께 달달달 볶아줍니다', '양파가 투명해지면 물기 뺀 캔옥수수도 같이 볶아 주세요', '방금 볶은 양파,옥수수에 우유를 넣고 갈아 줍니다.', '깔끔한 스프를 위해 체에 한번 걸러 줍니다.', '냄비에 끓여주시다가 어느정도 걸쭉해지면 슬라이스 치즈 한장을 녹여주세요. 부족한 간은 소금과 후추로 맞춰 주시면 끝!', '캔옥수수를 활용한 고소한 콘스프 완성이에요. 선택사항으로 파슬리가루 톡톡 뿌려주신 뒤 먹고 남은 식빵을 잘게 썰어 팬에 바싹 구워 크루통을 만들어 올려주심 더 맛있어 보입니다', '한입 먹어보니 고소름하면서 꼭 경양식 집에서 먹어본 스프맛이 나면서 맛있어요. 아침식사 대용이나 아이들 간식으로도 좋습니다.']","['콘스프', '옥수수스프', '스프', '캔옥수수', '간단한아침']","['1캔', '300ml', '1/4개', '1/2T', '1개', '약간', '약간', '약간', '톡톡']"
93,스프,,,,집에서 게살스프를? 중국식 달걀탕(계란탕) 만들기!,https://www.10000recipe.com/recipe/6882902,"276,408",남먀,2인분,30분 이내,초급,"['크래미5개입', '계란', '양파', '전분가루', '표고버섯', '팽이버섯', '대파', '진간장', '굴소스', '소금', '식용유']","요즘 정말 너무 춥네요 ㅠㅠ
집가면 뜨끈한 국물 요리만 생각나더라구요.
이번엔 중국식 달걀탕, 중국식 계란탕 만들어봤는데요~
게살은 없어서 크래미로 대체하고 전분넣어 걸~죽하게 만드니 게살스프 맛이 나더라구요!!
정말 맛있는 중국식 달걀탕(계란탕) 만드는 법 알려드릴게요","['먼저 파기름을 만들어 줄거예요.\n달궈진 냄비에 식용유 살짝 두르고 대파를 총총썰어 먼저 볶아주세요.', '대파가 어느정도 볶아지면\n양파 1/2개를 슬라이스해서 함께 볶아주세요.', '양파까지 다 볶아지면 표고버섯 한개 넣고\n진간장 1스푼, 굴소스 1스푼 넣어 한번 더 볶아주세요.', '표고버섯까지 어느정도 볶아지면 팽이버섯 넣어준뒤 한번 더 휙휙 볶기 !\n팽이버섯은 좀 꼬들하게 씹히는 식감이 좋아서\n볶는 단계 중에선 제일 마지막에 넣어주었어요~', '팽이버섯은 많이 볶지 않아도 괜찮아요 ;)\n양념이 골고루 묻을 정도로 볶아주시면 돼요.', '물 700ml 넣고 팔팔 끓여주세요~', '육수가 끓을동안 크래미를 잘게 찢어 준비해주세요.\n게살을 사용하면 진짜 게살스프마냥 맛있었겠지만\n게살이 없는 관계로 크래미 사용했어요!', '육수가 끓어오르면 크래미 투하~', '모자란 간은 소금으로!\n소금 요맨큼~ 넣어주었어요 ㅋㅋㅋㅋㅋㅋ', '중국식 달걀탕은 걸죽한 매력이 있지요.\n걸죽함은 전분물로 만들어줄건데요\n전분가루 2스푼 + 물 2스푼 넣고 잘 섞어 전분물 만들어주기!', '끓고 있는 중국식 달걀탕은 약불로 줄이고 전분물 넣어주시는데\n잘 저어주셔야해요.\n잘 저어주시지 않으면 전분이 덩어리 지거든요!', '계란은 2알 사용했어요.\n계란 톡 까서 잘 섞어 준비해주세요.', '팔팔 끓고 있을때 계란물 넣어줄거예요.', '계란물 넣고 불은 바로 꺼주세요.\n(★이게 진짜 꿀팁★)\n그래야 진짜 보들보들한 중국식 달걀탕이 만들어져요!!', '먹기좋은 그릇에 옮겨 담으면 끝 ;)\n중국음식 스멜이 솔솔 나는 중국식 달걀탕 완성입니다~~', '계란을 풀고 불을 바로 껐기때문에\n계란이 진짜 보들보들 ㅠㅠ\n게살인듯 게살아닌 크래미가 들어갔으나 어쨋든 자기도 게는 게라고\n게살스프 맛이 나요... ㅠㅠㅠㅠㅠ\n집에서 이거 가능한거였어 ㅠㅠㅠㅠㅠㅠㅠㅠㅠ\n후후 불어 입에 후루룩 넣으면 꼬독꼬독 씹히는 팽이버섯과 부드러운 계란, 게살 향이 어우러지면서\n몸이 스르륵 녹는...뭐..그런맛이예요.. !\n꼭 만들어보세요']",[],"['5개입', '2알', '1/2개', '2스푼', '1개', '1개', '1/2개', '1스푼', '1스푼', '0.3스푼', '1스푼']"
94,스프,,,,든든한 아침식사 감자 브로콜리 스프 (With 크루통),https://www.10000recipe.com/recipe/6855484,"127,712",말랑이뽀,4인분,30분 이내,아무나,"['데친 브로콜리', '감자', '양파', '우유', '버터', '슬라이스 치즈', '소금', '후추']","냉동실에 방치되어 있던 브로콜리가 생각나서
스프를 만들어 보았어요.","['브로콜리는 끓는 물에 소금을 약간 넣고 살짝 데친 다음 먹기 좋게 썰어 냉동실에 보관하는게 브로콜리 보관 방법이에요.', '감자는 깨끗이 씻은 후\n껍질을 벗긴 후 채 썰어 주세요.', '양파도 깨끗이 씻은 후 채 썰어 주세요.', '달군 후라이팬에 버터를 두른 뒤\n채 썬 감자와 양파를 어느 정도 익을 때까지 볶아주세요.', '믹서기에 브로콜리와 감자, 양파를 넣고 갈아주세요.\n잘 안 갈아지면 우유를 조금 넣고 갈아주세요.', '곱게 갈린 브로콜리와 감자, 양파를\n냄비에 옮긴 뒤', '중약불에서 우유를 붓고 잘 섞어 준 후', '슬라이스 치즈를 넣고 약 20분간 저어가며 끓여주세요.\n소금과 후추로 부족한 간을 맞춰주면\n감자 브로콜리 스프 완성이에요.']","['감자브로콜리스프', '브로콜리요리', '감자요리', '스프요리', '브로콜리스프', '간단한요리', '아침식사대용']","['200g', '1개', '1/2개', '400ml', '1T', '2장', '약간', '약간']"
95,스프,,,,#다이어트 식단#순두부,https://www.10000recipe.com/recipe/6923466,"45,240",심킹카,2인분,20분 이내,초급,"['순두부', '달래500원 동전크기', '고춧가루', '간장', '설탕', '올리고당', '식초', '다진마늘', '참기름', '통깨']","겨울철
뒤뚱뒤뚱 건강 빨간불!
사랑받자 이쁨받자 다이어트 돌입
첫날 초간단 단백질 섭취~ 순두부!","['순두부만 있으면 체중 ↓', '순두부를 냄비에 담아주세요.', '달래 500원 동전 둘레 정도 잡아 잘게잘게 썰어주세요.', '물 100~150ml을 붓고 보글보글 끓여주세요.', '다진 달래, 고춧가루 1스푼, 간장 4큰술, 식초 1큰술, 설탕 반스푼, 올리고당 1큰술, 참기름 반스푼, 통깨 적당히 양념장을 만들어 주세요.\n다진마늘 넣어도 맛있음!\n올리고당이 없다면 매실청 대체 가능!\n새콤달콤한 맛을 원하면 식초 in 오리지널 맛을 원하면 식초 생략!', '달래 양념장 살짝 타서 뜨끈뜨끈하게 드세요.']","['순두부', '순두부찌개', '다이어트', '다이어트식단', '달래', '달래양념장', '초간단양념장', '체중감량', '초간단', '10분레시피']","['1kg', '500원 동전크기', '1스푼', '4큰술', '1/2스푼', '1큰술', '1큰술', '1/2스푼', '약간', '적당히']"
96,스프,,,,완두콩 수프 건강한 한그릇,https://www.10000recipe.com/recipe/6931933,"12,717",순수해숍,2인분,30분 이내,아무나,"['감자', '양파', '우유', '완두콩', '소금', '후춧가루', '파르메산치즈가루']",완두콩수프입니다,"['재료: 감자1개,양파1/2개,우유400ml,완두콩1컵\n양념:소금0.3큰술,후춧가루약간\n선택재료:파르메산치즈가루1큰술', '완두콩1컵 ,우유400m가필요합니다.\n완두콩으로 콩국수도 만들어볼까합니다.\n먹어본적이 없어 맛이 궁금합니다.\n완두콩 구하기가 참어렵네요.', '감자와 양파는 한입크기로 썰어줍니다.', '중불에 올이브유 1큰술 두르고 감자,양파 양념 소금,후춧가루약간\n을 넣어 3분정도 볶아주세요.', '감자와 양파가 볶아지면 우유300ml, 완두콩을 넣어 3분정도 끓여줍니다.\n한 김 식혀주세요.', '한 김 식힌 다음 믹서에 곱게 갈아줍니다.', '중약불로 달군팬에 곱게 간 수프와 우유 100ml 넣어 3분정도\n끓여줍니다.', '그릇에 담아 줍니다.\n파르메산치즈가루있으면 뿌려주세요.\n없으면 생략해도됩니다.', '완두콩 수프완성']","['수프', '수프요리']","['1개', '1/2개', '400ml', '1컵', '0.3큰술', '약간', '1큰술']"
97,빵,,,,밀가루없는 감자빵,https://www.10000recipe.com/recipe/7082771,197,호수맘,4인분,30분 이내,아무나,"['감자큰것', '계란', '우유', '올리고당', '버터', '올리브', '물', '구매']","오늘은 집에 있는 감자로 밀가루 없는 감자빵을 만들어 봤어요.
간식으로 먹기에도 좋고 출출할 때 하나씩 먹기에 딱 좋답니다.","['감자는 껍질을 벗겨 잘게 잘라 주세요. 자른 감자는 물 1 큰술을 넣고 전자레인지에 4~5분 돌려주세요.', '익은 감자에 소금 한 꼬집과 가연 버터를 넣고 잘 으깨주세요. 감자가 조금씩 씹혀도 맛있어요.\n우유 2 큰술 올리고당 1 큰술 달걀 2개를 넣고 골고루 잘 섞어 주세요.', '치즈와 올리브/ 옥수수를 취향껏 넣고 한번 더 섞어 주세요. 전자레인지 용기에 오일을 잘 바르고 반죽을 부어 주세요.\n용기에 바닥을 통통 내리쳐 공기를 빼 주시고 반죽을 고르게 정리한 뒤 전자레인지에 3 ~4분 돌려주시면 완성입니다.']","['밀가루없는감자빵', '감자빵', '전자레인지에', '빵만들기', '간식', '다이어트']","['3개', '2개', '2T', '2T', '20g', '약간', '1T', '약간']"
98,빵,,,,훈제연어 베이글 샌드위치 (대파 크림치즈 만들기),https://www.10000recipe.com/recipe/7081989,240,빈티지홀릭,2인분,30분 이내,초급,"['훈제연어', '구매', '양파', '크림치즈', '다진대파', '소금', '후추']","홈브런치로 즐겨 본
뉴욕 스타일의
훈제연어 베이글 샌드위치를
만들어 보았습니다
한입 베어 먹으면
대파크림 치즈의 부드럽고 감칠맛과
훈제 연어의 짭쪼름 하면서
아삭,산뜻한 양파까지
전체적으로 풍미가 느껴집니다
그리고
통밀 베이글의 씹을수록 담백함과
고소함이 어우러져
브런치로 즐기니 제격!!!!!
​참고로
연어는
단백질과 오메가3가 풍부해서
여름철 원기보충에 좋다고 합니다
​","['냉장 보관한 크림치즈는\n미리 실온에 꺼내어\n20분 정도 두었다가\n대파를 넣으면 부드럽게 잘 섞입니다', '크림치즈에 대파를 넣는다\n나무스푼', '꿀,소금,후추를 넣고\n골고루 잘 섞는다\n작은볼', '훈제 연어에\n후추 조금\n소금 한꼬집 뿌려 놓는다\n※ 연어는 키친타올로\n물기를 한번 제거하면\n깔끔한 맛이 좋아요!\n접시', '베이글은 빵칼로 절반을 잘라 놓는다\n도마.빵칼', '에어프라이어 200℃에 6분 굽는다\n( 오븐이나 프라이팬에 노릇하게 구워도 됨)\n에어프라이어', '너무 오래 구우면 딱딱해지니\n노르스름 구워지면 바로 꺼내기', '얇게 슬라이스한 양파는\n찬물에 10분 정도 담갔다가\n물기 빼고 사용 한다', '열기를 식힌\n베이글 양쪽 단면에\n대파 크림치즈를 듬뿍 바른다\n(베이글이 뜨거우면 크림치즈가 녹아 내림)', '크림치즈 바른 베이글에\n훈제연어를 소복히 올리고\n양파를 토핑 한 후\n후추 살짝 뿌리고 빵 덮기 하면 완성\n접시', '훈제연어베이글 샌드위치 완성', '유산지나랩.호일로 감싸서\n반으로 자르면\n먹기 좋답니다\n랩']","['훈제연어베이글샌드위치', '홈브런치', '간식', '통밀베이글', '대파크림치즈', '홈메이드']","['150g', '2개', '1/2개', '130g', '2큰술', '약간', '약간']"
99,빵,,,,초간단 럭셔리요리@ 매콤참치퀘사디아,https://www.10000recipe.com/recipe/6846168,"174,005",kimkim,2인분,5분 이내,아무나,"['또띠아', '참치캔', '치즈', '양파', '청양고추', '토마토소스']","밖에서 사먹으려면 기본 2만원인 퀘사디아ㅠ
하지만 집에서 전자렌지로 초간단하면서도 더 맛나게 만들어먹을 수 있어요^.^","['참치캔, 햄, 양파, 치즈(취향대로), 토마토소스, 또띠아를 준비하고, 추가로 느끼함을 잡아주고 매콤함을 더해주기위해 청양고추도 준비합니다.', '또띠아 한쪽면에 토마토소스를 2T덜어 바르고 캔참치의 기름기를 최소화하여 올려줍니다', '그 위로 양파올리고', '햄올리고', '청양고추는 잘게썰어 고루 분포시켜 올리고 본인이 좋아하는 재료 더 추가합니다.', '다른 또띠아의 한면에도 토마토소스를 2T 발라줍니다', '기존에 재료쌓아올린 또띠아에 치즈를 듬뿍올리고', '덮어줍니다\n그리고 이대로 전자렌지에서 2분 돌려주면\n전자레인지', '끝', '치즈가 녹아있죠', '먹기좋게 잘라주고', '하나씩', '집어들어', '먹으면\n기가 막히는 맛입니다♥']","['참치', '닭가슴', '맛보장', '또띠아', '퀘사디아', '초스피드', '일상', '손님접대', '햄', '초간단', '전자렌지', '전자레인지', '내맘대로요리']","['2장', '1개', '취향껏', '0.5개', '1개', '4T']"
100,빵,,,,초간단 머그컵 퐁당 오 쇼콜라*.*,https://www.10000recipe.com/recipe/6885805,"91,796",킴유대앵,1인분,5분 이내,아무나,"['초콜렛다크 추천', '설탕', '카놀라유올리브유 빼고', '계란', '밀가루아무거나', '핫초코가루']","단거를 너무 좋아해서 집에서 땡길때 마다 숟가락 하나로 만들어 먹었어요@,@
노오븐 노계량 노버터에 집에 거의 있는 재료들로 뚝딱할 수 있음!
달달한 디저트 땡길때 추천이에요!","['머그컵에 초콜렛 2스푼, 설탕 3스푼, 오일 2스푼을 넣고\n섞어주세요~', '전자렌지에 30초씩 2번 돌려서 녹여주세요\n(한번에 돌리면 초코가 타니까 30초씩해서 총 1분)\n전자레인지', '녹인 초코에 계란 한 알을 넣고 섞어주세요', '밀가루 한스푼 넣어주세요\n(체에 치면 좋음, 귀찮으면 숟가락으로 잘 섞으면 돼욤)', '코코아 가루나 핫초코 가루 2스푼 넣고 잘 섞어주세요', '전자렌지에 40초를 머그컵채로 돌려주면 끝!!!\n(초코가 흐르는게 좋다면 30~40초만,\n빵처럼 뽀송뽀송을 원하면 10초정도 더 돌려주세요)']","['초간단', '노오븐', '노계량', '노버터', '디저트']","['다크 추천', '3스푼', '올리브유 빼고', '1개', '아무거나', '2스푼']"
101,빵,,,,오븐없이 만드는 갈릭버터치즈피자,https://www.10000recipe.com/recipe/6853446,"112,573",불량엄마소자매마미,2인분,10분 이내,아무나,"['또띠아', '버터', '다진마늘', '꿀', '피자치즈']","이도 저도 재료도 없다~~~!!!
하시는 분들에게 꿀 레시피~^^
완전 간단한데 맛은 기가 막힌 ㅋㅋㅋ 꿀치즈 피자를 소개해드려요^^
전자레인지 돌리는 것까지 10분이 안 걸리는 초간단 레시피예요^^
아이 간식으로 물론 어른들 간식으로도 만점~!!!!
꿀에 찍어 먹으면 너무 맛있어요^^
마늘향이 버터와 어우러져 풍미가 굿굿굿~^^","['다진마늘 한큰술에', '버터 한 큰 술을 넣어 전자레인지에 10초 돌려주세요~^^\n전자레인지', '녹은 버터와 마늘을 잘 섞어 준비', '녹은 버터와 마늘을 잘 섞어 준비', '토르티야에 마늘 버터를 잘 발라주고~', '한장더 발라주면 끝', '치즈를 가장자리는 비우고 골고루 뿌려주면 완성~!\n준비하는데 5분도 안 걸린다지요^^', '전자레인지에 3~4분 돌려주면 끝!\n집집마다 전자레인지의 효력은 조금씩 다를 테니 조절하셔요^^', '잘구워진 버터갈릭치즈피자완성', '가위로 먹기 좋게 잘라~ 꿀과 함께 내어내면 끝~!']","['초간단', '아이간식', '오븐없이만드는피자']","['2장', '1숟가락', '1숟가락', '1숟가락', '적당량']"
102,빵,,,,톡톡 터지는 고소함!콘치즈파이 초간단 레시피,https://www.10000recipe.com/recipe/6900601,"116,926",뽀유TV,1인분,15분 이내,아무나,"['식빵', '설탕', '캔옥수수', '마요네즈', '피자치즈']",콘치즈는 그냥 먹어도 맛있지만 식빵속에 넣고 콘치즈파이를 만들어도 넘 고소하면서 맛있답니다!간식으로 강추해요^^,"['먼저 식빵은 2개를 겹쳐서 테두리를 깔끔하게 잘라내 주신 뒤 밀대로 식빵을 얇게 밀어 줍니다.\n남은 식빵 테두리는 러스크 만들어 드시면 좋아요', '캔 옥수수2스푼에 설탕1/2스푼,모짜렐라 치즈, 마요네즈를 취향것 넣고 잘 섞어 주세요.', '식빵 가운데 콘치즈를 올려주시구요. 식빵 테두리 겉면에 물이나 계란물을 살짝 발라 포크로 꾹꾹 눌러가며 봉합해줍니다.', '아무것도 두르지 않은 팬에 노릇노릇 하게 구워주시면 끝!!!이때 속에 치즈가 녹아야 하니 약불에서 천천히 구워주셔요!', '톡톡 터지는 고소함 가득 콘치즈 파이 완성입니다^^', '반으로 갈라보면 치즈가 쭈욱 늘어나는데요.한입 먹어보니 바삭한 식빵에 고소한 콘치즈가 만나 넘 맛있어요.톡톡 씹히는 옥수수 식감이 참 좋습니다^^']","['콘치즈파이', '콘치즈', '간식', '간단한간식', '홈메이드', '홈메이드간식', '간단한요리', '디저트']","['2장', '1/2T', '2T', '적당히', '적당히']"
103,빵,,,,노오븐 베이킹/햄치즈빵 : 간단한 간식 만들기,https://www.10000recipe.com/recipe/6860385,"93,291",반이짝이,1인분,10분 이내,초급,"['모닝빵', '햄', '피자치즈큰', '옥수수콘큰']",오븐없이 전자렌지로 간단하게 만들 수 있는 간식이에요 ^^,"['모닝빵, 햄, 치즈, 피자치즈\n통조림옥수수, 마요네즈/꿀을 조금씩 준비해주세요', '모닝빵 속에 재료를 넣을 수 있도록 윗부분을 자르고 속의 빵을 빼주세요', '슬라이스치즈와 햄을 4등분하여 잘라서 크기에 맞춰 빵속에 넣어주세요', '그리고 콘옥수수를 넣어줍니다 (콘옥수수는 마요네즈와 꿀을 살짝넣어섞어주심 되요 ^^)', '마지막으로 피자치즈를 뿌려줍니다', '전자레인지에 넣고 30초간 돌려주면 끝~!! 오븐없이 간단하게 할 수 있는 맛있는 간식이 탄생하는 순간이에요 ^^\n전자레인지']","['노오븐베이킹', '모니빵활용', '간단간식']","['3-4개', '3-4슬라이스', '큰', '큰']"
104,빵,,,,[간단 자취요리] 몽쉘로 쫀득쫀득 컵브라우니 만들기!,https://www.10000recipe.com/recipe/6865340,"49,199",얌무,1인분,5분 이내,아무나,"['구매', '우유', '초콜릿']","안녕하세요 여러분!
오늘은 발렌타인데이죠? 주변사람들과, 연인들과 초콜렛 많이 주고받으셨나요ㅎㅎ
저는 이렇게 발렌타인데이도 자급자족으로...:D
여러분들도 브라우니 간단하게 만들어서 드셔보세요 ㅎㅎ
슬프다구요? 기분 탓이에요 (엉엉)
그리고 오늘은 완성 영상이랑 사진이 없어서
앞뒤가 휑~한점 양해부탁드려요..ㅋㅋㅋ","['재료를 준비합니다', '우선 몽쉘을 그릇에 넣고 으깨줍니다.', '우유도 넣고 비벼줘요.\n우유는 +,- 가능해요 우유가 많으면 좀 더 부드러운 느낌이고\n우유가 적으면 더 쫀득한 느낌입니다!', '컵에 반을 채워주세요 :D', '중간에 초콜릿을 넣어주세요 (생략가능)', '윗부분도 반죽으로 덮어줍니다.', '전자렌지에 돌려주세요.\n전자레인지\n전자렌지 사양에 따라 달라서 우선 저는 1분 + 1분 30초 돌려줬는데요 여러분들은 1분 돌리시고 상태보시면서 30초씩 추가해보세요 그게 제일 안전합니다! 당연히 양이 늘어나면 돌리는 시간도 늘어나겠죠? (사양이 다 다르니까 콕 집어서 말해드리기가 애매하네요 ㅠㅠ)']","['초콜렛', '브라우니', '초간단', '전자렌지', '컵브라우니', '디저트']","['4개', '5~6T', '약간']"
